date,QQQ_close,vix,dxy_proxy,tips_proxy,credit_proxy,gold_close,hard_regime,divergence_phase,risk_score,proposed_risk,recovery_active,dxy_roc_20d,tips_roc_20d
2025-09-22,243.37,32.35,91.09,1.906,451.07,2197.15,RISK_ON,NONE,0.7,0.8,False,-0.010106498587263535,0.010550872170086212
2025-09-23,244.53,32.57,90.93,1.9147,449.17,2190.68,RISK_ON,NONE,0.7,0.8,False,-0.013132190145430767,0.016888841680386735
2025-09-24,242.24,32.63,91.36,1.9133,445.65,2174.95,RISK_ON,NONE,0.7,0.8,False,-0.008034744842562391,0.024799143010176827
2025-09-25,243.72,33.0,91.51,1.91,447.61,2172.18,RISK_ON,NONE,0.7,0.8,False,-0.00381014587415629,0.025723645346651614
2025-09-26,242.77,32.78,92.04,1.8861,449.66,2165.99,RISK_ON,NONE,0.7,0.8,False,0.007222586999343417,0.019458407653640375
2025-09-29,241.72,33.13,91.78,1.8801,449.22,2173.13,RISK_ON,NONE,0.7,0.8,False,0.008904034297021024,0.021238457360130525
2025-09-30,240.57,32.77,91.47,1.8925,449.33,2180.87,RISK_ON,NONE,0.7,0.8,False,0.005054389627513478,0.03161624420823106
2025-10-01,239.99,32.61,92.1,1.8911,448.05,2198.47,RISK_ON,NONE,0.7,0.8,False,0.020498614958448735,0.034688406193576604
2025-10-02,237.98,32.47,92.11,1.8915,448.66,2231.54,RISK_ON,NONE,0.7,0.8,False,0.020609418282548475,0.03270364708451634
2025-10-03,239.26,31.95,92.24,1.8922,448.68,2236.28,RISK_ON,NONE,0.7,0.8,False,0.017876848377841537,0.028649089426474594
2025-10-06,239.41,31.93,92.47,1.8875,446.04,2284.5,RISK_ON,NONE,0.7,0.8,False,0.019177780227047192,0.03435992985532654
2025-10-07,237.42,31.93,91.93,1.889,443.46,2278.34,RISK_ON,NONE,0.7,0.8,False,0.01088629865845614,0.024125779343995735
2025-10-08,240.88,32.01,92.15,1.8726,448.26,2260.24,RISK_ON,NONE,0.7,0.8,False,0.008647110332749675,0.01677797686919691
2025-10-09,245.91,32.21,92.37,1.865,448.57,2253.7,RISK_ON,NONE,0.7,0.8,False,0.01149802890933005,0.005553458780395815
2025-10-10,246.25,32.14,91.63,1.8758,448.27,2246.95,RISK_ON,NONE,0.7,0.8,True,-0.0031549173194082014,0.008440406429761849
2025-10-13,244.7,32.2,91.31,1.855,449.27,2256.01,RISK_ON,NONE,0.7,0.8,False,-0.008362293657688924,-0.012562546577238431
2025-10-14,244.31,31.94,91.35,1.8418,446.41,2245.06,RISK_ON,NONE,0.7,0.8,False,-0.0042511445389142866,-0.026635662192157294
2025-10-15,247.23,31.85,91.2,1.8602,447.27,2251.29,RISK_ON,NONE,0.7,0.8,False,-0.0056694286960313756,-0.020277031653236466
2025-10-16,246.29,31.71,90.41,1.8696,448.38,2249.36,RISK_ON,NONE,0.7,0.8,False,-0.015248883563881988,-0.015378133558036744
2025-10-17,246.1,31.85,89.85,1.8644,445.23,2278.16,RISK_ON,NONE,0.7,0.8,False,-0.020388137810728346,-0.016199672840483292
2025-10-20,249.15,31.38,89.32,1.8636,443.88,2257.95,RISK_ON,NONE,0.7,0.8,False,-0.019431331650016537,-0.022245540398740826
2025-10-21,255.7,31.42,89.5,1.8575,445.72,2252.84,RISK_ON,NONE,0.7,0.8,False,-0.015726382931925742,-0.029874131717762653
2025-10-22,255.01,31.53,88.92,1.8727,446.12,2273.94,RISK_ON,NONE,0.7,0.8,False,-0.026707530647985922,-0.02121988187947521
2025-10-23,251.7,31.33,88.52,1.8754,446.2,2267.46,RISK_ON,NONE,0.7,0.8,False,-0.03267402469675451,-0.018115183246073308
2025-10-24,248.63,31.06,88.51,1.8714,444.28,2292.92,RISK_ON,NONE,0.7,0.8,False,-0.03835289004780529,-0.007793860346747339
2025-10-27,248.62,31.3,88.33,1.8741,444.04,2266.59,RISK_ON,NONE,0.7,0.8,False,-0.0375898888646764,-0.0031913196106589936
2025-10-28,253.48,31.25,88.6,1.8674,443.51,2253.74,RISK_ON,NONE,0.7,0.8,False,-0.031376407565322006,-0.013262879788639381
2025-10-29,257.81,31.3,88.74,1.8805,446.5,2266.72,RISK_ON,NONE,0.7,0.8,False,-0.036482084690553696,-0.005605203320818486
2025-10-30,253.3,31.14,88.39,1.8877,446.87,2245.56,RISK_ON,NONE,0.7,0.8,False,-0.040386494408859,-0.002008987575997878
2025-10-31,252.93,30.83,88.38,1.8724,448.2,2252.4,RISK_ON,NONE,0.7,0.8,False,-0.04184735472679968,-0.010464010146919
2025-11-03,259.46,30.98,88.24,1.8805,444.35,2238.13,RISK_ON,NONE,0.7,0.8,False,-0.04574456580512598,-0.0037086092715231667
2025-11-04,260.84,30.53,88.24,1.8713,444.53,2222.14,RISK_ON,NONE,0.7,0.8,False,-0.04013923637550321,-0.009370037056643743
2025-11-05,262.54,30.52,88.74,1.8717,442.39,2219.19,RISK_ON,NONE,0.7,0.8,True,-0.037004883342376726,-0.0004806151874400255
2025-11-06,258.22,30.58,88.96,1.8952,440.65,2215.91,RISK_ON,NONE,0.7,0.8,False,-0.036916747861860055,0.016193029490616517
2025-11-07,256.54,30.61,89.11,1.8951,443.44,2207.23,RISK_ON,NONE,0.7,0.8,False,-0.027501909854851014,0.010288943384156202
2025-11-10,260.09,30.7,89.11,1.8924,449.81,2195.49,RISK_ON,NONE,0.7,0.8,False,-0.02409374657759289,0.02016172506738556
2025-11-11,261.35,30.54,89.76,1.9012,447.88,2204.25,RISK_ON,NONE,0.7,0.8,False,-0.017405582922824236,0.03225105874687806
2025-11-12,262.49,30.42,90.04,1.9053,448.38,2204.48,RISK_ON,NONE,0.7,0.8,True,-0.012719298245614019,0.024244704870443945
2025-11-13,264.22,30.45,90.07,1.8996,452.84,2189.15,RISK_ON,NONE,0.7,0.8,True,-0.0037606459462449227,0.016046213093709794
2025-11-14,265.96,30.37,90.71,1.8914,450.75,2175.17,RISK_ON,NONE,0.7,0.8,True,0.009571508069003976,0.014481870843166655
2025-11-17,267.34,30.08,90.55,1.8714,451.31,2168.42,RISK_ON,NONE,0.7,0.8,True,0.013770712046574207,0.00418544752092731
2025-11-18,262.44,30.28,90.08,1.8792,449.33,2193.6,RISK_ON,NONE,0.7,0.8,False,0.0064804469273742615,0.011682368775235652
2025-11-19,265.26,30.07,89.76,1.8853,448.53,2191.88,RISK_ON,NONE,0.7,0.8,False,0.009446693657219951,0.00672825332407756
2025-11-20,269.91,29.91,89.8,1.8947,450.62,2190.3,RISK_ON,NONE,0.7,0.8,False,0.014460009037505772,0.010291137890583446
2025-11-21,269.17,29.55,89.43,1.8981,450.15,2192.33,RISK_ON,NONE,0.7,0.8,False,0.010394305728166353,0.014267393395319017
2025-11-24,273.07,29.31,89.36,1.9002,448.16,2215.17,RISK_ON,NONE,0.7,0.8,False,0.011660817389335554,0.013926684808708067
2025-11-25,276.57,29.35,90.01,1.8864,448.05,2221.74,RISK_ON,NONE,0.7,0.8,False,0.0159142212189618,0.010174574274392167
2025-11-26,273.56,29.39,89.62,1.8933,450.8,2226.86,RISK_ON,NONE,0.7,0.8,False,0.009916610322289854,0.006806700345652672
2025-11-27,267.24,29.2,89.83,1.8938,443.43,2247.13,RISK_ON,NONE,0.7,0.8,False,0.016291435682769473,0.0032314456746305176
2025-11-28,267.98,29.03,90.19,1.8878,441.51,2253.66,RISK_ON,NONE,0.7,0.8,False,0.020479746548992983,0.008224738303781232
2025-12-01,274.46,29.32,90.33,1.8925,443.52,2234.74,RISK_ON,NONE,0.7,0.8,False,0.02368540344514969,0.00638128157404938
2025-12-02,277.03,29.16,90.46,1.8908,444.76,2237.48,RISK_ON,NONE,0.7,0.8,True,0.025158658204895712,0.010420563244803116
2025-12-03,266.24,29.18,90.7,1.8954,444.4,2264.09,RISK_ON,NONE,0.7,0.8,False,0.02208699571782735,0.01266228562269589
2025-12-04,267.58,29.25,91.09,1.8992,441.91,2226.35,RISK_ON,NONE,0.7,0.8,False,0.023943345323741205,0.0021105951878430673
2025-12-05,266.19,29.38,90.97,1.9072,442.22,2247.32,RISK_ON,NONE,0.7,0.8,False,0.02087307821793294,0.006384887341037482
2025-12-08,265.44,29.46,91.16,1.9219,437.6,2241.0,RISK_ON,NONE,0.7,0.8,False,0.02300527437997979,0.015588670471359034
2025-12-09,268.63,29.74,91.26,1.9194,439.5,2255.53,RISK_ON,NONE,0.7,0.8,False,0.016711229946523964,0.009572901325478611
2025-12-10,267.64,29.79,91.7,1.938,441.37,2257.13,RISK_ON,NONE,0.7,0.8,False,0.01843625055530862,0.01716265155093688
2025-12-11,267.72,29.88,91.66,1.9402,438.48,2278.52,RISK_ON,NONE,0.7,0.8,False,0.017652936604863,0.021372920614866286
2025-12-12,264.02,29.78,91.71,1.9599,437.29,2268.81,RISK_ON,NONE,0.7,0.8,False,0.011024142872891662,0.0362165591625252
2025-12-15,262.39,30.09,90.69,1.9505,444.36,2279.1,RISK_ON,NONE,0.7,0.8,False,0.0015461071231364087,0.0422678208827616
2025-12-16,258.88,30.06,90.72,1.9591,449.18,2286.21,RISK_ON,NONE,0.7,0.8,False,0.007104795737122638,0.04251809280544916
2025-12-17,257.33,30.2,90.47,1.9494,444.35,2262.08,RISK_ON,NONE,0.7,0.8,False,0.007909982174687968,0.03399989391608771
2025-12-18,254.59,29.95,90.6,1.9381,435.88,2246.46,RISK_ON,NONE,0.7,0.8,False,0.008908685968819663,0.02290600095001838
2025-12-19,253.28,29.82,91.16,1.9325,438.09,2247.06,RISK_ON,NONE,0.7,0.8,False,0.019344738901934333,0.018123386544439235
2025-12-22,253.39,29.65,91.14,1.9255,438.45,2244.24,RISK_ON,NONE,0.7,0.8,False,0.019919427036705573,0.013314387959162177
2025-12-23,250.53,29.82,91.31,1.9216,438.75,2243.82,RISK_ON,NONE,0.7,0.8,False,0.01444283968447957,0.01865988125530116
2025-12-24,247.96,29.82,91.09,1.9129,434.39,2239.09,RISK_ON,NONE,0.7,0.8,False,0.016402588707877586,0.010352294934770079
2025-12-25,250.03,29.67,92.02,1.9217,437.7,2252.45,RISK_ON,NONE,0.7,0.8,False,0.024379383279528044,0.014732284296124165
2025-12-26,256.31,29.5,91.09,1.9178,439.08,2255.74,RISK_ON,NONE,0.7,0.8,False,0.009978933362900566,0.01589151393156052
2025-12-29,257.48,29.74,91.23,1.9259,436.52,2239.34,RISK_ON,NONE,0.7,0.8,True,0.00996346728661579,0.01764861294583886
2025-12-30,263.14,29.75,91.02,1.9203,434.73,2229.12,RISK_ON,NONE,0.7,0.8,True,0.006190581472474088,0.01560186164586419
2025-12-31,259.02,29.44,90.95,1.915,437.53,2234.59,RISK_ON,NONE,0.7,0.8,False,0.002756339581036382,0.010340825155640054
2026-01-01,260.17,29.29,90.92,1.9188,439.32,2234.01,RISK_ON,NONE,0.7,0.8,False,-0.0018662860906795142,0.01032013479359728
2026-01-02,264.08,29.27,91.22,1.9145,434.46,2239.1,RISK_ON,NONE,0.7,0.8,False,0.0027481587336484203,0.0038276006711410737
2026-01-05,266.83,29.37,91.38,1.9115,432.27,2248.65,RISK_ON,NONE,0.7,0.8,True,0.0024133391838525586,-0.005411311722774315
2026-01-06,268.58,29.25,91.79,1.9035,430.67,2275.3,RISK_ON,NONE,0.7,0.8,True,0.005807582730659622,-0.008283838699593593
2026-01-07,271.88,29.16,91.91,1.9053,423.49,2261.78,RISK_ON,NONE,0.7,0.8,True,0.0022900763358777443,-0.016873065015479805
2026-01-08,271.97,29.08,92.01,1.9165,422.58,2245.94,RISK_ON,NONE,0.7,0.8,True,0.003818459524329132,-0.01221523554272752
2026-01-09,273.39,29.0,91.96,1.9141,428.18,2211.61,RISK_ON,NONE,0.7,0.8,True,0.00272598408025293,-0.023368539211184314
2026-01-12,272.28,28.99,91.68,1.9231,430.19,2211.75,RISK_ON,NONE,0.7,0.8,False,0.01091630830301038,-0.014047680082030167
2026-01-13,271.6,28.95,91.65,1.9227,429.62,2216.55,RISK_ON,NONE,0.7,0.8,False,0.010251322751322789,-0.01857996018579955
2026-01-14,274.53,28.71,91.28,1.9063,431.76,2221.32,RISK_ON,NONE,0.7,0.8,False,0.008953244169337848,-0.02210936698471322
2026-01-15,276.61,28.43,91.94,1.9008,432.11,2235.49,RISK_ON,NONE,0.7,0.8,False,0.014790286975717493,-0.019245652959083537
2026-01-16,273.34,28.31,92.01,1.9284,432.81,2261.52,RISK_ON,NONE,0.7,0.8,False,0.009324265028521461,-0.002121604139715516
2026-01-19,277.89,28.36,91.66,1.939,428.83,2287.77,RISK_ON,NONE,0.7,0.8,False,0.005705508009655524,0.007011165930927099
2026-01-20,278.89,27.86,91.54,1.9457,428.13,2300.13,RISK_ON,NONE,0.7,0.8,False,0.0025188916876575096,0.01254163197335556
2026-01-21,276.09,27.61,91.53,1.9464,427.15,2320.82,RISK_ON,NONE,0.7,0.8,False,0.004830387528817592,0.01751267708714499
2026-01-22,273.31,27.65,91.56,1.9317,423.69,2321.94,RISK_ON,NONE,0.7,0.8,False,-0.004998913279721684,0.005203725867721332
2026-01-23,280.63,27.74,90.94,1.902,425.47,2321.3,RISK_ON,NONE,0.7,0.8,False,-0.0016467230211878459,-0.008238606736886034
2026-01-26,285.07,27.57,91.07,1.9104,424.24,2315.31,RISK_ON,NONE,0.7,0.8,False,-0.0017538090540393236,-0.008048185264032282
2026-01-27,285.45,27.65,91.08,1.9201,422.98,2294.7,RISK_ON,NONE,0.7,0.8,True,0.0006591957811470373,-0.00010415039316769015
2026-01-28,293.07,27.53,90.88,1.9199,423.06,2289.41,RISK_ON,NONE,0.7,0.8,True,-0.0007696536558549072,0.0025587467362924166
2026-01-29,293.3,27.51,90.95,1.8976,427.75,2287.97,RISK_ON,NONE,0.7,0.8,True,0.0003299604047515281,-0.011048572024181857
2026-01-30,295.81,27.25,90.79,1.8916,431.44,2279.5,RISK_ON,NONE,0.7,0.8,True,-0.004713878535408833,-0.011961347610342177
2026-02-02,299.02,27.12,90.63,1.8897,434.68,2250.26,RISK_ON,NONE,0.7,0.8,True,-0.00820748522652659,-0.011404656029296412
2026-02-03,294.2,26.77,90.25,1.8824,430.38,2239.59,RISK_ON,NONE,0.7,0.8,False,-0.01677742673493854,-0.011084843708957126
2026-02-04,286.79,26.58,90.69,1.8866,430.78,2224.77,RISK_ON,NONE,0.7,0.8,False,-0.013273854858013245,-0.009814727339526597
2026-02-05,281.35,26.37,90.68,1.8951,433.02,2235.48,RISK_ON,NONE,0.7,0.8,False,-0.014454950548853374,-0.011166188364205576
2026-02-06,278.93,26.36,90.58,1.8936,438.23,2208.8,RISK_ON,NONE,0.7,0.8,False,-0.015006524575902569,-0.01070999425317376
2026-02-09,278.36,26.55,90.06,1.8879,436.75,2206.23,RISK_ON,NONE,0.7,0.8,False,-0.017670157068062853,-0.018303780354635757
2026-02-10,272.86,26.64,90.3,1.8931,434.38,2208.45,RISK_ON,NONE,0.7,0.8,False,-0.014729950900163713,-0.01539501742341498
2026-02-11,269.95,26.57,91.09,1.8943,431.2,2212.12,RISK_ON,NONE,0.7,0.8,False,-0.0020815074496055574,-0.006294916854639898
2026-02-12,265.47,26.35,90.72,1.8905,433.54,2221.96,RISK_ON,NONE,0.7,0.8,False,-0.013269523602349342,-0.005418771043770976
2026-02-13,267.54,26.15,90.53,1.8935,431.82,2218.52,RISK_ON,NONE,0.7,0.8,False,-0.016085208129551165,-0.0180979049989628
2026-02-16,269.35,26.07,90.62,1.9089,431.29,2237.72,RISK_ON,NONE,0.7,0.8,False,-0.011346279729434805,-0.015523465703971118
2026-02-17,271.57,25.81,90.23,1.9013,428.99,2237.2,RISK_ON,NONE,0.7,0.8,True,-0.014310683854052875,-0.02281955080433773
2026-02-18,274.02,26.01,90.35,1.8975,423.54,2239.2,RISK_ON,NONE,0.7,0.8,True,-0.012891947995192887,-0.025123304562268745
2026-02-19,274.38,26.03,91.12,1.9096,425.45,2225.02,RISK_ON,NONE,0.7,0.8,True,-0.004805591961555278,-0.011440699901641094
2026-02-20,272.83,26.0,90.85,1.9148,426.28,2208.96,RISK_ON,NONE,0.7,0.8,False,-0.0009896635144051036,0.006729758149316645
2026-02-23,277.34,26.0,90.23,1.9147,426.91,2224.88,RISK_ON,NONE,0.7,0.8,False,-0.009223674096848433,0.0022508375209380205
2026-02-24,276.4,26.13,90.31,1.9025,423.2,2243.26,RISK_ON,NONE,0.7,0.8,False,-0.008454106280193163,-0.009166189260975899
2026-02-25,280.98,26.17,90.86,1.9129,424.85,2229.84,RISK_ON,NONE,0.7,0.8,False,-0.00022007042253513465,-0.0036460232303765494
2026-02-26,287.58,26.25,90.73,1.9069,425.42,2204.65,RISK_ON,NONE,0.7,0.8,False,-0.002418911489829534,0.00490092748735238
2026-02-27,290.49,26.08,90.87,1.9023,424.66,2193.85,RISK_ON,NONE,0.7,0.8,True,0.0008811543121489684,0.005656587016282577
2026-03-02,290.17,26.38,91.38,1.9061,424.51,2207.7,RISK_ON,NONE,0.7,0.8,False,0.00827540549486927,0.008678626236968912
2026-03-03,294.72,26.23,91.36,1.8891,427.29,2240.49,RISK_ON,NONE,0.7,0.8,False,0.01229916897506933,0.0035592860178494945
2026-03-04,295.32,25.85,91.6,1.8809,425.5,2251.21,RISK_ON,NONE,0.7,0.8,False,0.010034182379534684,-0.003021308173433712
2026-03-05,296.6,25.76,91.37,1.8825,424.37,2234.63,RISK_ON,NONE,0.7,0.8,True,0.007609175121305656,-0.006648725660915011
2026-03-06,295.61,25.8,91.31,1.8696,426.81,2192.69,RISK_ON,NONE,0.7,0.8,False,0.008059174210642617,-0.012674271229404344
2026-03-09,294.19,25.68,91.37,1.8752,429.61,2182.63,RISK_ON,NONE,0.7,0.8,False,0.014545858316677762,-0.006727051220933311
2026-03-10,296.73,25.7,90.76,1.8934,425.81,2189.91,RISK_ON,NONE,0.7,0.8,False,0.0050941306755261095,0.00015847023400761273
2026-03-11,298.53,25.74,90.59,1.9016,421.74,2189.78,RISK_ON,NONE,0.7,0.8,False,-0.0054890767372928195,0.0038536662619437223
2026-03-12,296.64,25.61,90.75,1.9122,420.79,2202.62,RISK_ON,NONE,0.7,0.8,False,0.00033068783068790353,0.01147844485585825
2026-03-13,297.13,25.45,90.67,1.9097,418.95,2210.11,RISK_ON,NONE,0.7,0.8,False,0.001546448691041702,0.008555584895695745
2026-03-16,298.33,25.17,90.08,1.9142,416.81,2215.67,RISK_ON,NONE,0.7,0.8,False,-0.005958949459280549,0.0027764681230026955
2026-03-17,301.66,24.95,89.58,1.9306,417.61,2210.05,RISK_ON,NONE,0.7,0.8,True,-0.007203812479219862,0.015410508599379424
2026-03-18,298.3,24.86,89.16,1.9395,415.58,2227.85,RISK_ON,NONE,0.7,0.8,False,-0.013171001660210235,0.02213438735177875
2026-03-19,297.04,24.68,89.02,1.9144,415.19,2226.09,RISK_ON,NONE,0.7,0.8,False,-0.02304653204565421,0.0025136154168412528
2026-03-20,300.52,24.36,89.44,1.9227,418.23,2226.16,RISK_ON,NONE,0.7,0.8,False,-0.015520088057237147,0.00412575725924369
2026-03-23,304.79,24.12,89.7,1.9156,414.0,2209.53,RISK_ON,NONE,0.7,0.8,False,-0.005873877867671573,0.0004700475270276172
2026-03-24,305.11,23.97,89.85,1.8987,408.64,2231.64,RISK_ON,NONE,0.7,0.8,True,-0.005093566603919908,-0.0019973718791064243
2026-03-25,309.0,23.8,89.85,1.9088,409.58,2234.85,RISK_ON,NONE,0.7,0.8,True,-0.011116002641426426,-0.0021433425688744956
2026-03-26,313.71,23.67,89.88,1.909,408.83,2229.64,RISK_ON,NONE,0.7,0.8,True,-0.00936845585804047,0.0011012638313492307
2026-03-27,314.32,23.67,89.51,1.917,406.35,2227.13,RISK_ON,NONE,0.7,0.8,True,-0.014966435567293934,0.007727487777952957
2026-03-30,313.43,23.71,88.76,1.9259,404.62,2247.04,RISK_ON,NONE,0.7,0.8,False,-0.02867148172466616,0.010387702638896101
2026-03-31,311.79,23.69,89.45,1.9236,407.55,2248.55,RISK_ON,NONE,0.7,0.8,False,-0.020906304728546377,0.01826266476099736
2026-04-01,313.79,23.69,89.76,1.9174,405.06,2239.4,RISK_ON,NONE,0.7,0.8,False,-0.0200873362445414,0.019405603700356266
2026-04-02,314.51,23.64,90.02,1.9303,402.61,2228.79,RISK_ON,NONE,0.7,0.8,False,-0.014775090292218573,0.02539176626826012
2026-04-03,308.95,23.95,90.14,1.9353,399.29,2229.67,RISK_ON,NONE,0.7,0.8,False,-0.0128134924980835,0.0351412066752248
2026-04-06,311.31,23.89,90.54,1.9581,396.94,2214.6,RISK_ON,NONE,0.7,0.8,False,-0.009083944401882427,0.04420861774744034
2026-04-07,308.07,24.13,90.92,1.9572,396.95,2202.83,RISK_ON,NONE,0.7,0.8,False,0.0017628911414719894,0.033695996619837354
2026-04-08,311.94,24.06,90.84,1.9635,396.42,2200.09,RISK_ON,NONE,0.7,0.8,False,0.002759686499613556,0.03255153554901136
2026-04-09,312.29,24.17,91.45,1.9697,398.25,2197.89,RISK_ON,NONE,0.7,0.8,False,0.007713498622589521,0.030070076351845998
2026-04-10,309.73,24.26,91.52,1.956,397.39,2197.5,RISK_ON,NONE,0.7,0.8,False,0.009374655343553417,0.024244645755877814
2026-04-13,307.99,24.48,91.7,1.9699,397.94,2199.63,RISK_ON,NONE,0.7,0.8,False,0.017984014209591503,0.029098317835126952
2026-04-14,304.54,24.47,91.72,1.9568,396.57,2195.53,RISK_ON,NONE,0.7,0.8,False,0.023889260995757944,0.013570910597741737
2026-04-15,306.49,24.54,91.51,1.9618,396.06,2152.31,RISK_ON,NONE,0.7,0.8,False,0.02635711081202352,0.011497808713585966
2026-04-16,304.86,24.69,90.91,1.9633,399.75,2141.71,RISK_ON,NONE,0.7,0.8,False,0.021231184003594805,0.025543251149185098
2026-04-17,305.17,24.47,91.51,1.9628,399.78,2162.87,RISK_ON,NONE,0.7,0.8,False,0.02314400715563525,0.02085608779320758
